dateTime,S_in,S_out,SD,T_a,L_out,year,month,day,hour,minute,second
11-Jul-2025 17:00:00,165.263037959002,17.7412538668915,0,282.339165836393,346.684172321099,2025,7,11,17,0,0
11-Jul-2025 18:00:00,70.6443949448722,0,0,280.745080027969,339.627712195929,2025,7,11,18,0,0
11-Jul-2025 19:00:00,30.332102123298,0,0,279.30583226405,334.131597304263,2025,7,11,19,0,0
11-Jul-2025 20:00:00,0,0,0,278.750809889881,330.898615137288,2025,7,11,20,0,0
11-Jul-2025 21:00:00,0,0,0,278.812508658277,327.095991296279,2025,7,11,21,0,0
11-Jul-2025 22:00:00,0,0,0,278.262512026981,326.835821496012,2025,7,11,22,0,0
11-Jul-2025 23:00:00,0,0,0,278.38175020922,326.052980685637,2025,7,11,23,0,0
12-Jul-2025 00:00:00,0,0,0,276.650289503529,326.567163312673,2025,7,12,0,0,0
12-Jul-2025 01:00:00,0,0,0,276.640236085041,326.281460007099,2025,7,12,1,0,0
12-Jul-2025 02:00:00,0,0,0,276.353358602856,325.904403022056,2025,7,12,2,0,0
12-Jul-2025 03:00:00,0,0,0,276.276117424788,325.751925552556,2025,7,12,3,0,0
12-Jul-2025 04:00:00,0,0,0,276.12458430909,325.736293718093,2025,7,12,4,0,0
12-Jul-2025 05:00:00,0,0,0,275.681648796511,322.037372943147,2025,7,12,5,0,0
12-Jul-2025 06:00:00,0,0,0,275.382888076119,321.528464284891,2025,7,12,6,0,0
12-Jul-2025 07:00:00,28.4675043021655,0,0,275.457846640099,321.021152143002,2025,7,12,7,0,0
12-Jul-2025 08:00:00,60.0978904950192,0,0,274.982204220641,321.777361167528,2025,7,12,8,0,0
12-Jul-2025 09:00:00,31.4884980842194,0,0,274.561662781936,320.080218301186,2025,7,12,9,0,0
12-Jul-2025 10:00:00,78.6486484168122,0,0,274.715934141167,321.175885367723,2025,7,12,10,0,0
12-Jul-2025 11:00:00,200.619222986908,14.2590965444463,0,275.081890643416,326.742367315365,2025,7,12,11,0,0
12-Jul-2025 12:00:00,329.585350951662,28.1697391429451,0,275.730390509757,333.69428732226,2025,7,12,12,0,0
12-Jul-2025 13:00:00,547.610920877965,56.8530269908372,0,276.773245326805,344.722377335125,2025,7,12,13,0,0
12-Jul-2025 14:00:00,549.922988575713,58.0976453707441,0,277.774354707521,356.325018535659,2025,7,12,14,0,0
12-Jul-2025 15:00:00,827.371826435308,91.5626023996242,0,278.502615293925,363.046499041177,2025,7,12,15,0,0
12-Jul-2025 16:00:00,777.989135578153,87.6455400436827,0,279.030848590778,366.737849949905,2025,7,12,16,0,0
12-Jul-2025 17:00:00,325.028662456814,36.3603266973604,0,277.943605015057,351.353161593828,2025,7,12,17,0,0
12-Jul-2025 18:00:00,119.434392177073,12.6345647725864,0,277.098961882868,336.790261212081,2025,7,12,18,0,0
12-Jul-2025 19:00:00,46.5666116788384,0,0,276.629362354798,328.400462879022,2025,7,12,19,0,0
12-Jul-2025 20:00:00,17.2306833735703,0,0,276.056189610065,323.162447651343,2025,7,12,20,0,0
12-Jul-2025 21:00:00,5.20431058758704,0,0,275.71534654652,320.952105860865,2025,7,12,21,0,0
12-Jul-2025 22:00:00,0,0,0,275.651231442904,319.642179914787,2025,7,12,22,0,0
12-Jul-2025 23:00:00,0,0,0,275.418895306862,318.765790086929,2025,7,12,23,0,0
13-Jul-2025 00:00:00,0,0,999.973131772345,278.112156066479,320.280979039636,2025,7,13,0,0,0
13-Jul-2025 01:00:00,0,0,1001.24094260657,277.750307243099,320.510414159564,2025,7,13,1,0,0
13-Jul-2025 02:00:00,0,0,995.56646086415,277.933094971584,320.513416205527,2025,7,13,2,0,0
13-Jul-2025 03:00:00,0,0,997.786165100344,277.983564957874,318.019110173759,2025,7,13,3,0,0
13-Jul-2025 04:00:00,0,0,995.167119225472,277.683000922798,315.694361558345,2025,7,13,4,0,0
13-Jul-2025 05:00:00,0,0,999.24873181952,277.632272907641,317.749149701653,2025,7,13,5,0,0
13-Jul-2025 06:00:00,6.05567086321665,0,999.487475778199,277.755484385365,315.95737639969,2025,7,13,6,0,0
13-Jul-2025 07:00:00,14.9831641196863,9.12911760838508,1001.03138010133,277.460085826749,313.590348792178,2025,7,13,7,0,0
13-Jul-2025 08:00:00,67.9049429009045,33.4128149302344,995.766909889034,277.190763884067,315.437103273832,2025,7,13,8,0,0
13-Jul-2025 09:00:00,133.209624511611,62.1092306636041,999.885353772945,277.678146720129,322.395396112669,2025,7,13,9,0,0
13-Jul-2025 10:00:00,209.365479179741,97.5416694145494,998.573506704849,278.650495163292,327.25611290564,2025,7,13,10,0,0
13-Jul-2025 11:00:00,390.665173899099,175.276171897862,1003.14253108308,279.572610019061,334.184144523581,2025,7,13,11,0,0
13-Jul-2025 12:00:00,493.66634502541,210.171990690001,999.912897149516,280.468958578133,342.702964062897,2025,7,13,12,0,0
13-Jul-2025 13:00:00,508.876410920894,202.478010983686,997.401310103323,280.30469413459,346.66942890088,2025,7,13,13,0,0
13-Jul-2025 14:00:00,549.305219334029,197.411384759598,998.318684983411,280.553660694981,349.086041763039,2025,7,13,14,0,0
13-Jul-2025 15:00:00,435.205160734743,141.239202873659,997.404178423713,279.958224996981,348.434197762403,2025,7,13,15,0,0
13-Jul-2025 16:00:00,297.78124833182,85.5228130441192,1003.28260689946,279.313334652618,345.383550519171,2025,7,13,16,0,0
13-Jul-2025 17:00:00,207.893227376682,53.643461553248,997.478939059205,278.451118740237,336.694325941495,2025,7,13,17,0,0
13-Jul-2025 18:00:00,133.886664763981,32.8045896716697,994.217968833353,277.954602677407,333.497021981862,2025,7,13,18,0,0
13-Jul-2025 19:00:00,66.1065269911686,14.9644704522399,998.401089635704,278.100911079216,330.685566652132,2025,7,13,19,0,0
13-Jul-2025 20:00:00,6.35083386175715,0,1002.40312939725,277.065808717455,325.295498162767,2025,7,13,20,0,0
13-Jul-2025 21:00:00,0,0,1000.97399094399,277.943387140643,324.107296324008,2025,7,13,21,0,0
13-Jul-2025 22:00:00,0,0,999.488324148197,277.216399085929,323.420830227026,2025,7,13,22,0,0
13-Jul-2025 23:00:00,0,0,1004.31346554775,277.391514655176,322.53972766202,2025,7,13,23,0,0
14-Jul-2025 00:00:00,0,0,0,276.339036798217,308.115782783192,2025,7,14,0,0,0
14-Jul-2025 01:00:00,0,0,0,276.72617074346,307.631897596573,2025,7,14,1,0,0
14-Jul-2025 02:00:00,0,0,0,276.593881596446,307.270749082495,2025,7,14,2,0,0
14-Jul-2025 03:00:00,0,0,0,276.389408224046,306.784607854812,2025,7,14,3,0,0
14-Jul-2025 04:00:00,0,0,0,275.806636112145,305.244230244749,2025,7,14,4,0,0
14-Jul-2025 05:00:00,0,0,0,275.672462371233,304.388940905718,2025,7,14,5,0,0
14-Jul-2025 06:00:00,0,0,0,275.723237499353,304.545263720639,2025,7,14,6,0,0
14-Jul-2025 07:00:00,22.2046292717411,0,0,275.763088633121,305.906447194528,2025,7,14,7,0,0
14-Jul-2025 08:00:00,88.3738042111563,13.9978822391889,0,275.981210216851,310.416023445559,2025,7,14,8,0,0
14-Jul-2025 09:00:00,93.6303322549819,15.1655573888482,0,276.905164444571,315.057806158766,2025,7,14,9,0,0
14-Jul-2025 10:00:00,344.033135781287,53.2733265263803,0,278.225469278007,329.732141308065,2025,7,14,10,0,0
14-Jul-2025 11:00:00,599.968341192662,88.1843143122143,0,280.176471392949,357.086456086639,2025,7,14,11,0,0
14-Jul-2025 12:00:00,671.944245742554,94.0405842732468,0,282.298730085511,372.981953754135,2025,7,14,12,0,0
14-Jul-2025 13:00:00,729.643857532226,99.4415533139017,0,282.430086691967,377.898541164543,2025,7,14,13,0,0
14-Jul-2025 14:00:00,727.634569201802,95.1234564390937,0,282.546459628064,379.513882076557,2025,7,14,14,0,0
14-Jul-2025 15:00:00,608.280989766272,77.339789950254,0,281.820277876843,372.844915418172,2025,7,14,15,0,0
14-Jul-2025 16:00:00,374.212643860714,45.5333845890126,0,280.922261269371,359.872981455256,2025,7,14,16,0,0
14-Jul-2025 17:00:00,195.658930353986,23.9903506838594,0,279.89012476259,345.162551652281,2025,7,14,17,0,0
14-Jul-2025 18:00:00,109.486500790016,13.8146907187225,0,279.359292626819,335.204915531219,2025,7,14,18,0,0
14-Jul-2025 19:00:00,47.83676791853,6.94803437967771,0,278.760373372887,328.792943327084,2025,7,14,19,0,0
14-Jul-2025 20:00:00,0,0,0,278.300557645825,321.666378181525,2025,7,14,20,0,0
14-Jul-2025 21:00:00,0,0,0,277.777735715835,317.538034088775,2025,7,14,21,0,0
14-Jul-2025 22:00:00,0,0,0,277.189069176101,316.549263319827,2025,7,14,22,0,0
14-Jul-2025 23:00:00,0,0,0,277.100067802763,315.132010270156,2025,7,14,23,0,0
15-Jul-2025 00:00:00,0,0,0,282.326253083882,333.563102304026,2025,7,15,0,0,0
15-Jul-2025 01:00:00,0,0,0,279.575530504591,331.184355928513,2025,7,15,1,0,0
15-Jul-2025 02:00:00,0,0,0,279.553346433234,329.376860929806,2025,7,15,2,0,0
15-Jul-2025 03:00:00,0,0,0,280.109069431535,330.826284071699,2025,7,15,3,0,0
15-Jul-2025 04:00:00,0,0,0,279.325338671078,329.481099795916,2025,7,15,4,0,0
15-Jul-2025 05:00:00,0,0,0,279.620086642376,329.113541767138,2025,7,15,5,0,0
15-Jul-2025 06:00:00,0,0,0,279.505385266791,327.729008201866,2025,7,15,6,0,0
15-Jul-2025 07:00:00,19.7066268287419,0,0,279.205978577275,327.589071111701,2025,7,15,7,0,0
15-Jul-2025 08:00:00,74.2683077616632,7.10171773558775,0,279.359874222982,329.33245380181,2025,7,15,8,0,0
15-Jul-2025 09:00:00,103.027485508537,7.83604927757799,0,279.598979037427,329.346417934023,2025,7,15,9,0,0
15-Jul-2025 10:00:00,147.371116485006,11.767363115328,0,280.147117555599,334.702722816689,2025,7,15,10,0,0
15-Jul-2025 11:00:00,270.062234252508,26.3784339951911,0,280.491939590435,342.589116676973,2025,7,15,11,0,0
15-Jul-2025 12:00:00,263.545226726918,18.448229697203,0,280.542920408697,344.803049288426,2025,7,15,12,0,0
15-Jul-2025 13:00:00,334.944973091298,24.5342583136675,0,280.1787052907,347.958696292925,2025,7,15,13,0,0
15-Jul-2025 14:00:00,529.572543376709,53.9987433227054,0,281.5725771699,362.507849301612,2025,7,15,14,0,0
15-Jul-2025 15:00:00,310.82918356181,30.9179416996273,0,280.809475937628,354.043721824828,2025,7,15,15,0,0
15-Jul-2025 16:00:00,178.97638575202,15.7113895516623,0,280.495089965041,348.380568799762,2025,7,15,16,0,0
15-Jul-2025 17:00:00,152.418406058078,10.161808874666,0,279.746426618906,342.810547322473,2025,7,15,17,0,0
15-Jul-2025 18:00:00,146.571980252986,10.3265618988266,0,279.641287946213,340.165213809885,2025,7,15,18,0,0
15-Jul-2025 19:00:00,60.7046894372672,5.51545343300465,0,279.333739959448,332.060328087746,2025,7,15,19,0,0
15-Jul-2025 20:00:00,6.12593991832604,0,0,278.826939090619,325.927152343205,2025,7,15,20,0,0
15-Jul-2025 21:00:00,0,0,0,278.431314133827,322.026090968833,2025,7,15,21,0,0
15-Jul-2025 22:00:00,0,0,0,278.061757593711,323.78637519945,2025,7,15,22,0,0
15-Jul-2025 23:00:00,0,0,0,277.617721180216,319.440536917699,2025,7,15,23,0,0
16-Jul-2025 00:00:00,0,0,0,272.279707780509,310.43891375835,2025,7,16,0,0,0
16-Jul-2025 01:00:00,0,0,0,272.236900311916,310.643788318724,2025,7,16,1,0,0
16-Jul-2025 02:00:00,0,0,0,272.028797210295,309.98761252305,2025,7,16,2,0,0
16-Jul-2025 03:00:00,0,0,0,271.81882510629,308.921974886449,2025,7,16,3,0,0
16-Jul-2025 04:00:00,0,0,0,271.541217754282,307.575831574155,2025,7,16,4,0,0
16-Jul-2025 05:00:00,0,0,0,271.614420162567,307.817097087392,2025,7,16,5,0,0
16-Jul-2025 06:00:00,7.01610529596467,0,0,271.552567493901,307.316514266581,2025,7,16,6,0,0
16-Jul-2025 07:00:00,39.6654064105462,21.8490678817975,0,271.518603922021,307.093122304939,2025,7,16,7,0,0
16-Jul-2025 08:00:00,102.629084702272,56.1016419092929,0,271.536992322033,308.846935089028,2025,7,16,8,0,0
16-Jul-2025 09:00:00,187.819016767712,99.3058884212465,0,271.765348495189,311.623904832992,2025,7,16,9,0,0
16-Jul-2025 10:00:00,227.34847379929,102.906029982029,0,272.046911275528,310.970699343441,2025,7,16,10,0,0
16-Jul-2025 11:00:00,347.066527298699,145.101339545156,0,272.349629685893,314.75322401386,2025,7,16,11,0,0
16-Jul-2025 12:00:00,621.926976977536,205.105196141983,0,272.901835123967,325.575793803051,2025,7,16,12,0,0
16-Jul-2025 13:00:00,865.389879869876,186.168971336007,0,273.477694920836,343.869002978548,2025,7,16,13,0,0
16-Jul-2025 14:00:00,663.004630498579,106.896060801835,0,274.223749288649,348.2416667867,2025,7,16,14,0,0
16-Jul-2025 15:00:00,999.582494677041,134.811207229864,0,275.738232253969,366.70776840969,2025,7,16,15,0,0
16-Jul-2025 16:00:00,482.490963562204,59.9612236644381,0,276.09105224788,355.202604372998,2025,7,16,16,0,0
16-Jul-2025 17:00:00,292.634212605464,35.9669532968413,0,275.421551950229,338.762409525672,2025,7,16,17,0,0
16-Jul-2025 18:00:00,199.584052087861,24.1865752830943,0,275.039786561429,330.382915945931,2025,7,16,18,0,0
16-Jul-2025 19:00:00,113.354132098902,13.6090793935664,0,274.958884206422,324.566677445772,2025,7,16,19,0,0
16-Jul-2025 20:00:00,23.5840454279816,0,0,274.498374464822,318.820424958453,2025,7,16,20,0,0
16-Jul-2025 21:00:00,0,0,0,273.992930487174,314.513918581391,2025,7,16,21,0,0
16-Jul-2025 22:00:00,0,0,0,273.602856487838,311.031550820043,2025,7,16,22,0,0
16-Jul-2025 23:00:00,0,0,0,273.400802597525,306.991947828755,2025,7,16,23,0,0
17-Jul-2025 00:00:00,0,0,0,282.378487049702,332.511639138984,2025,7,17,0,0,0
17-Jul-2025 01:00:00,0,0,0,282.045211738412,331.3466966814,2025,7,17,1,0,0
17-Jul-2025 02:00:00,0,0,0,281.753505264046,330.735608737013,2025,7,17,2,0,0
17-Jul-2025 03:00:00,0,0,0,281.741967930228,330.130175904596,2025,7,17,3,0,0
17-Jul-2025 04:00:00,0,0,0,282.186257786454,330.007501304434,2025,7,17,4,0,0
17-Jul-2025 05:00:00,0,0,0,281.24815422197,328.784749271858,2025,7,17,5,0,0
17-Jul-2025 06:00:00,8.83633014007491,0,0,281.187483088278,328.295040990625,2025,7,17,6,0,0
17-Jul-2025 07:00:00,21.0773610490739,0,0,281.16215936956,328.209735303973,2025,7,17,7,0,0
17-Jul-2025 08:00:00,51.213139186322,5.69262208883064,0,281.001655987101,328.137239375918,2025,7,17,8,0,0
17-Jul-2025 09:00:00,217.460817291867,24.2298573696055,0,281.272631508,336.277404194485,2025,7,17,9,0,0
17-Jul-2025 10:00:00,458.047097155226,51.3460870352271,0,282.96516693391,358.91409942489,2025,7,17,10,0,0
17-Jul-2025 11:00:00,517.130963974522,58.9708965338662,0,284.203604665901,369.689360482546,2025,7,17,11,0,0
17-Jul-2025 12:00:00,416.158821567152,44.4168013965757,0,284.282762045998,372.547085018644,2025,7,17,12,0,0
17-Jul-2025 13:00:00,563.368939725094,66.9289441146619,0,283.955400943577,372.860246709831,2025,7,17,13,0,0
17-Jul-2025 14:00:00,564.453071411059,62.6055029475663,0,284.926201946667,378.655833738742,2025,7,17,14,0,0
17-Jul-2025 15:00:00,465.105532578256,48.5784863538904,0,285.112295625785,377.800537236941,2025,7,17,15,0,0
17-Jul-2025 16:00:00,356.418854202941,37.1872906076974,0,284.943182894164,369.440307544469,2025,7,17,16,0,0
17-Jul-2025 17:00:00,362.474990843226,38.1196519797739,0,285.065302660431,366.917083049979,2025,7,17,17,0,0
17-Jul-2025 18:00:00,165.238540736328,18.6092965830294,0,284.268133481397,355.025169286275,2025,7,17,18,0,0
17-Jul-2025 19:00:00,92.0319753519957,9.16071971085664,0,283.151106097891,344.706076778871,2025,7,17,19,0,0
17-Jul-2025 20:00:00,41.6866836369682,0,0,282.897870949811,340.189247027191,2025,7,17,20,0,0
17-Jul-2025 21:00:00,0,0,0,282.367029594169,335.530897366303,2025,7,17,21,0,0
17-Jul-2025 22:00:00,0,0,0,281.999683072182,332.998670897139,2025,7,17,22,0,0
17-Jul-2025 23:00:00,0,0,0,281.362117282165,330.371436254654,2025,7,17,23,0,0
18-Jul-2025 00:00:00,0,0,0,279.925929503892,327.593945720372,2025,7,18,0,0,0
18-Jul-2025 01:00:00,0,0,0,279.829598183262,324.504339767482,2025,7,18,1,0,0
18-Jul-2025 02:00:00,0,0,0,279.244380749734,325.261478867883,2025,7,18,2,0,0
18-Jul-2025 03:00:00,0,0,0,278.65768162115,324.073457987939,2025,7,18,3,0,0
18-Jul-2025 04:00:00,0,0,0,278.535938606565,321.323362774672,2025,7,18,4,0,0
18-Jul-2025 05:00:00,0,0,0,278.159377127919,319.012173156629,2025,7,18,5,0,0
18-Jul-2025 06:00:00,0,0,0,278.123360635324,318.853422145212,2025,7,18,6,0,0
18-Jul-2025 07:00:00,16.444860747002,0,0,278.317877905974,320.006763214099,2025,7,18,7,0,0
18-Jul-2025 08:00:00,49.6867330708583,5.39682396762268,0,277.894552505583,320.102998517597,2025,7,18,8,0,0
18-Jul-2025 09:00:00,162.96704643935,15.8516965474524,0,278.672123347231,327.773593247029,2025,7,18,9,0,0
18-Jul-2025 10:00:00,344.782300244232,40.2028010482959,0,280.151388132517,338.143404876526,2025,7,18,10,0,0
18-Jul-2025 11:00:00,491.15398689088,58.6563934335999,0,281.195323694139,353.311808463939,2025,7,18,11,0,0
18-Jul-2025 12:00:00,444.850422499666,48.860824794327,0,282.045711245276,363.180632574133,2025,7,18,12,0,0
18-Jul-2025 13:00:00,524.10092650173,60.7253293872534,0,282.225278822455,365.26700085113,2025,7,18,13,0,0
18-Jul-2025 14:00:00,452.027889405426,51.6881710306747,0,283.464290489955,368.074726984569,2025,7,18,14,0,0
18-Jul-2025 15:00:00,413.07549908993,45.5425202777568,0,283.17124398543,368.072438299645,2025,7,18,15,0,0
18-Jul-2025 16:00:00,189.014010839881,18.4201728775788,0,281.208616966012,351.759265452385,2025,7,18,16,0,0
18-Jul-2025 17:00:00,195.134491588626,19.2593337717521,0,281.3781198914,349.707639381505,2025,7,18,17,0,0
18-Jul-2025 18:00:00,95.9609014271542,8.14252638753275,0,281.010313193765,343.316470748309,2025,7,18,18,0,0
18-Jul-2025 19:00:00,73.5228540853909,7.15994684519623,0,280.541219966865,335.744474286381,2025,7,18,19,0,0
18-Jul-2025 20:00:00,22.2907268297211,0,0,280.457505632498,327.810547944215,2025,7,18,20,0,0
18-Jul-2025 21:00:00,0,0,0,279.633380328755,326.848317831973,2025,7,18,21,0,0
18-Jul-2025 22:00:00,0,0,0,279.473614055338,328.359479814947,2025,7,18,22,0,0
18-Jul-2025 23:00:00,0,0,0,279.513462849522,329.064077543957,2025,7,18,23,0,0
19-Jul-2025 00:00:00,0,0,1001.2367651873,270.449324051321,297.545743597681,2025,7,19,0,0,0
19-Jul-2025 01:00:00,0,0,996.429478896668,269.858053379605,298.664128502127,2025,7,19,1,0,0
19-Jul-2025 02:00:00,0,0,995.813015042925,269.793849865353,298.684188589229,2025,7,19,2,0,0
19-Jul-2025 03:00:00,0,0,997.942795638636,269.800568097538,298.690814406798,2025,7,19,3,0,0
19-Jul-2025 04:00:00,0,0,1001.84475047655,270.017750511047,298.281611986566,2025,7,19,4,0,0
19-Jul-2025 05:00:00,0,0,999.474031006544,270.094929412142,297.956688162941,2025,7,19,5,0,0
19-Jul-2025 06:00:00,0,0,999.728960367479,270.152943869479,297.66173400415,2025,7,19,6,0,0
19-Jul-2025 07:00:00,13.8486917184105,7.42763621636515,1002.34731725023,269.890293559267,295.048674606592,2025,7,19,7,0,0
19-Jul-2025 08:00:00,26.0833584421779,18.560135194761,999.698265662349,269.589399331773,287.809596485319,2025,7,19,8,0,0
19-Jul-2025 09:00:00,40.902820517823,25.7410455056664,995.611575086839,269.368933079154,284.181681476747,2025,7,19,9,0,0
19-Jul-2025 10:00:00,353.03545444269,200.15021064537,1001.50611724514,271.18699795495,296.459853909453,2025,7,19,10,0,0
19-Jul-2025 11:00:00,639.261395499988,333.305643791194,1000.41761965132,272.897917699773,315.742410632739,2025,7,19,11,0,0
19-Jul-2025 12:00:00,765.655741843072,356.70071815858,998.736947394936,274.445870858815,329.497185272913,2025,7,19,12,0,0
19-Jul-2025 13:00:00,812.129754069807,315.817252422229,997.770783123036,275.221285360773,338.591362297258,2025,7,19,13,0,0
19-Jul-2025 14:00:00,783.915562019075,249.499410317897,997.379289956751,275.403098828673,343.729965426591,2025,7,19,14,0,0
19-Jul-2025 15:00:00,746.422545242394,193.588573149405,998.928554774766,275.674342808283,344.941471231316,2025,7,19,15,0,0
19-Jul-2025 16:00:00,629.3547465767,138.516664341366,996.61762707898,275.724529290691,342.218299870594,2025,7,19,16,0,0
19-Jul-2025 17:00:00,138.522624066379,30.3587503792401,997.475693142715,274.584767283984,325.376001986607,2025,7,19,17,0,0
19-Jul-2025 18:00:00,35.3272377931568,10.5343992666059,994.575571858816,273.699233431877,312.900919058004,2025,7,19,18,0,0
19-Jul-2025 19:00:00,19.8698782436101,7.60990377437282,997.456493046772,273.258392707862,308.088081586709,2025,7,19,19,0,0
19-Jul-2025 20:00:00,0,0,996.936912000631,272.73040124395,302.255056888361,2025,7,19,20,0,0
19-Jul-2025 21:00:00,0,0,1000.71912363846,272.452157667112,299.125761717494,2025,7,19,21,0,0
19-Jul-2025 22:00:00,0,0,1003.33006215518,272.592133751788,296.963251556202,2025,7,19,22,0,0
19-Jul-2025 23:00:00,0,0,1002.08166018678,272.707407782768,295.317466805112,2025,7,19,23,0,0
20-Jul-2025 00:00:00,0,0,1002.11540459468,272.595204805475,311.141755633534,2025,7,20,0,0,0
20-Jul-2025 01:00:00,0,0,1001.01243998035,272.492911441181,311.520736763513,2025,7,20,1,0,0
20-Jul-2025 02:00:00,5.24707805737171,0,1000.62669579144,272.644060699396,311.712715262979,2025,7,20,2,0,0
20-Jul-2025 03:00:00,0,0,1001.23200777698,272.425851097388,310.980913275514,2025,7,20,3,0,0
20-Jul-2025 04:00:00,0,0,996.827958839971,272.215776171821,310.148364509638,2025,7,20,4,0,0
20-Jul-2025 05:00:00,0,0,1001.47965656291,272.333550387896,310.414743305852,2025,7,20,5,0,0
20-Jul-2025 06:00:00,0,0,995.433047590156,272.449733967893,309.933197715883,2025,7,20,6,0,0
20-Jul-2025 07:00:00,8.38288654005972,14.6591243345013,1000.84150408993,272.868236586101,311.99081143702,2025,7,20,7,0,0
20-Jul-2025 08:00:00,39.2201403741095,39.585486443685,996.52269395108,273.299262939905,311.762506381823,2025,7,20,8,0,0
20-Jul-2025 09:00:00,73.350238353146,72.9291419557509,996.11175376287,273.328002367125,307.544707600462,2025,7,20,9,0,0
20-Jul-2025 10:00:00,359.981570560716,313.431650322817,997.650326786662,276.504902483217,320.832819526309,2025,7,20,10,0,0
20-Jul-2025 11:00:00,645.960237801482,490.528919804427,995.123070410481,278.494391017697,331.403502905551,2025,7,20,11,0,0
20-Jul-2025 12:00:00,721.394976145972,541.252614128299,999.047541883163,277.459555192203,329.839700403408,2025,7,20,12,0,0
20-Jul-2025 13:00:00,636.911126940634,480.987074813696,1002.30538314457,277.3245019467,327.000184257522,2025,7,20,13,0,0
20-Jul-2025 14:00:00,599.104581287768,450.328826077163,998.257849504331,277.427897426219,327.564415328162,2025,7,20,14,0,0
20-Jul-2025 15:00:00,464.106602827525,339.123172314505,1000.47523547869,277.25941588532,328.159481034314,2025,7,20,15,0,0
20-Jul-2025 16:00:00,222.522554922928,179.294616186138,999.482232541915,274.264638408993,317.625348226116,2025,7,20,16,0,0
20-Jul-2025 17:00:00,246.613508014333,191.072366891318,1002.6064462757,274.520409020464,319.217603172886,2025,7,20,17,0,0
20-Jul-2025 18:00:00,128.590415874075,97.9627483105605,998.528844073263,273.809371306921,317.294599326446,2025,7,20,18,0,0
20-Jul-2025 19:00:00,56.8714158720122,49.7753849620899,999.871898008059,273.207767552224,313.365975007823,2025,7,20,19,0,0
20-Jul-2025 20:00:00,6.38275077816332,8.6530220842256,1006.34405454112,272.732588762728,312.354289240394,2025,7,20,20,0,0
20-Jul-2025 21:00:00,0,0,1002.41125509214,272.409775507841,308.960230501842,2025,7,20,21,0,0
20-Jul-2025 22:00:00,0,0,996.220831239501,272.364535159115,310.79705657398,2025,7,20,22,0,0
20-Jul-2025 23:00:00,0,0,1002.33256309293,271.691677197233,304.473702995668,2025,7,20,23,0,0
21-Jul-2025 00:00:00,0,0,0,279.707364211322,321.595961538512,2025,7,21,0,0,0
21-Jul-2025 01:00:00,0,0,0,279.55299920074,321.057780415836,2025,7,21,1,0,0
21-Jul-2025 02:00:00,0,0,0,279.36234604319,321.44496947309,2025,7,21,2,0,0
21-Jul-2025 03:00:00,0,0,0,279.318130118503,320.631124089903,2025,7,21,3,0,0
21-Jul-2025 04:00:00,0,0,0,279.283370742776,319.992260692566,2025,7,21,4,0,0
21-Jul-2025 05:00:00,0,0,0,279.060518069345,319.985444402471,2025,7,21,5,0,0
21-Jul-2025 06:00:00,6.22408069160705,0,0,279.188571151177,322.881868944503,2025,7,21,6,0,0
21-Jul-2025 07:00:00,43.7699102282903,5.08586758815899,0,279.4137953658,325.466212627131,2025,7,21,7,0,0
21-Jul-2025 08:00:00,38.1998802561793,0,0,280.439199822006,325.877059942023,2025,7,21,8,0,0
21-Jul-2025 09:00:00,134.979972167142,14.2565303229634,0,280.755608562115,327.697511849793,2025,7,21,9,0,0
21-Jul-2025 10:00:00,583.151046671948,67.4110999109138,0,281.995659040671,356.696516743295,2025,7,21,10,0,0
21-Jul-2025 11:00:00,707.128249214423,82.0247360257649,0,284.22211484461,379.529269895753,2025,7,21,11,0,0
21-Jul-2025 12:00:00,877.877842939929,108.729797206116,0,284.447580880024,390.931824230992,2025,7,21,12,0,0
21-Jul-2025 13:00:00,753.740348887823,94.2413297048695,0,285.85820981961,393.035588827855,2025,7,21,13,0,0
21-Jul-2025 14:00:00,854.188006292213,99.1192183702761,0,286.563247272599,400.141421983505,2025,7,21,14,0,0
21-Jul-2025 15:00:00,880.216536387192,97.2146602365478,0,286.894118592707,403.911205128642,2025,7,21,15,0,0
21-Jul-2025 16:00:00,435.261515945309,44.6599015726219,0,285.301374258062,385.138769138521,2025,7,21,16,0,0
21-Jul-2025 17:00:00,319.379228698717,31.3726729388551,0,284.556039131171,373.368789044991,2025,7,21,17,0,0
21-Jul-2025 18:00:00,137.150783025208,12.9185123476373,0,283.629208515665,357.303252389203,2025,7,21,18,0,0
21-Jul-2025 19:00:00,87.14726711757,9.40110066141848,0,282.753583146972,344.829698198459,2025,7,21,19,0,0
21-Jul-2025 20:00:00,20.4428259594005,0,0,282.698702976535,340.271855785384,2025,7,21,20,0,0
21-Jul-2025 21:00:00,0,0,0,281.765467506906,336.284218166107,2025,7,21,21,0,0
21-Jul-2025 22:00:00,7.20313584684552,0,0,281.292490931946,333.693772106793,2025,7,21,22,0,0
21-Jul-2025 23:00:00,0,0,0,281.199608411076,334.078538105216,2025,7,21,23,0,0
22-Jul-2025 00:00:00,0,0,0,280.425424016466,332.212265351227,2025,7,22,0,0,0
22-Jul-2025 01:00:00,0,0,0,280.518576400686,331.163979870263,2025,7,22,1,0,0
22-Jul-2025 02:00:00,0,0,0,280.094739119423,327.949219613474,2025,7,22,2,0,0
22-Jul-2025 03:00:00,0,0,0,280.051241976427,328.101400983389,2025,7,22,3,0,0
